Report Date,Bank ID,Total Assets,Total Liabilities,Equity,Net Income,Loan Type,Loan Amount,Interest Rate
2074-06-30,7228.0,774448834.6081961,231348112.12821013,,4831992.715461546,Auto,6400828.6714247605,3.0796365555632974
2074-07-01,6827.0,607664315.7155062,92846555.97706547,729816707.2058977,7171204.2640006095,Mortgage,340039.3378058493,2.749736527998082
2074-07-02,6435.0,559897749.770601,188986134.53621596,680469255.7230515,9205103.650209863,Auto,24211.258675635727,3.0885482664099024
2074-07-03,8636.0,323670957.5665879,570462267.9868598,674136106.2880956,640170.3160032015,Retail,7461186.47120384,9.319715179056775
,2365.0,552294195.2568542,520075220.9151148,381281140.9937546,557807.6718559985,Mortgage,2938061.322074708,9.940021530179722
2074-07-05,,615975128.587488,10450635.055258056,232102368.84728226,5670657.492934385,Auto,4605091.595207226,5.041851437356124
2074-07-06,4201.0,180025555.08152547,744318328.3426275,503175117.2640089,1868029.5846675439,Credit Card,8386454.338846637,4.096848426787297
2074-07-07,5752.0,736132051.621647,41105411.79777258,755244142.3857825,6324022.277694375,Auto,9408810.03426904,2.682574464608991
2074-07-08,7091.0,393540061.6095386,78939741.69675083,898074524.2276114,745612.2453420903,Wholesale,4173521.7816471285,4.040505460534666
2074-07-09,,742533434.3840135,712182494.7284099,733820341.0809512,5350884.355163183,Auto,6871081.932993653,6.43412208813966
2074-07-10,2521.0,178532870.25532958,646459088.4591961,395751284.50205165,70574896.70133677,,6670562.678526366,1.9011688592278502
2074-07-11,8521.0,656864257.8145379,216209254.31204188,957262714.3749586,6942604.195304501,Retail,2996606.897798954,1.156360350528473
2074-07-12,7559.0,27856362.173474193,11273798226.490685,866716222.4428104,7005515.055879615,,1198328.7152826895,0.5091263207111707
2074-07-13,2623.0,159806826.12190518,19951454.15909713,904962954.257714,,Credit Card,5856452.188066374,0.9460201617762225
2074-07-14,9873.0,891229774.9737095,278808134.3481497,284314380.368696,9920658.804963047,Retail,9494171.954845222,7.758445798169231
2074-07-15,4134.0,462010483.93886036,759786956.028834,982940909.8667572,9572474.778968936,Auto,278523.7446247297,2.0349253327895847
2074-07-16,6820.0,508354971.2395774,475229608.19431525,270436248.39124584,50769.78747629444,Mortgage,2639758.4405839536,7.409139519856908
2074-07-17,5994.0,907670242.0099398,855726516.0023202,164261402.54295272,3077792.621776901,Auto,7509478.113266402,1.2105910678652139
2074-07-18,5696.0,485448473.29359144,144498734.27383715,212917742.51707765,7909120.668683033,,9746033.61827251,6.580978628825224
2074-07-19,2867.0,654933963.8725624,862773663.2605826,649438060.8485386,4038764.0241664797,Retail,2251091.974529692,5.815711216793083
2074-07-20,3823.0,222733117.01891506,486674473.8964631,401260788.1181815,2258145.0356199695,Wholesale,4850693.439342078,9.872012666184418
2074-07-21,7106.0,82491571.7260357,102377921.17590083,161415915.18700126,8773394.780911217,,3657696.5088382014,
2074-07-22,1168.0,353998413.48612076,47577202.625479266,747971986.8648283,32686220.09536367,Mortgage,7739798.272428178,2.732964640754651
2074-07-23,8787.0,5592165512.279127,2295573.5154998875,140689957.36702442,-708144.9337278823,Mortgage,4489370.3824491445,8.20369827711453
2074-07-24,9630.0,447390473.03907424,637410240.3476576,73421431.35734436,4046478.157120806,Wholesale,2530895.825896847,9.493206859698264
2074-07-25,5909.0,168982213.64906064,222842556.3055753,857472737.1895119,3435664.7507675607,Wholesale,8036415.476391095,1.0029900638714668
2074-07-26,,545552931.0316266,146805450.05289125,542200450.5694765,1414920.5631694547,Mortgage,1783788.2414251575,6.828377700392236
2074-07-27,5681.0,264576520.38705724,601816024.0938294,638315083.2894157,2953298.1040535225,Auto,592884.1006376673,3.000647731694896
2074-07-28,6137.0,946721139.1562157,409738423.8617179,998859183.5275062,355314.23204587377,Retail,8394470.833635837,8.211364823736304
2074-07-29,9331.0,577835228.0201769,450056705.238953,956063450.2191244,53045682.79318515,Wholesale,1984536.3396459424,1.8669007025617983
2074-07-30,6234.0,982979463.6489187,134881665.30494493,415650962.8396108,3617853.5813656747,Mortgage,2195582.388577816,8.40579193155467
2074-07-31,1224.0,44029713.029852204,253959946.29831702,493996344.3240568,1713410.4586336156,Mortgage,3141931.7454435755,2.040806446148529
2074-08-01,9749.0,12548030.628210021,99913393.62851875,60818509.03404931,9942865.63177664,Wholesale,6767659.64374023,5.97568534583181
2074-08-02,7582.0,477618483.79217446,335631801.00826824,488876615.39549184,9738659.866903948,Retail,1208290.0232002905,1.2353872397462664
2074-08-03,2573.0,862137487.5084413,309298844.81437314,280971871.3693466,8416332.598275036,Retail,5240867.660424962,8.367949142751282
2074-08-04,,524882540.3358355,777855251.747247,757145973.3832839,1732976.2476571673,Retail,7074428.956149382,3.2344758296488565
,9712.0,876310466.3134099,16774741979.912312,362995801.92525285,50575.09482785058,Wholesale,9949414.67729361,5.986428798115895
2074-08-06,7763.0,,999184789.8048806,14660797.326471036,3292144.0630893195,Auto,1322722.5729569802,7.114211422511101
2074-08-07,6217.0,699627957.550011,386557518.2167136,711598063.3287435,7509877.616789771,Retail,3282690.0080125225,3.9881314464443656
2074-08-08,4142.0,,793305617.7584844,205998226.3919309,8579304.49732568,Retail,1738878.735607362,8.83981717567878
2074-08-09,4501.0,545418850.901909,279845854.20694584,275585560.6888114,3313551.3969592024,Auto,5069946.241531248,6.894473773623551
2074-08-10,2499.0,405699689.1931113,143873704.92167315,79066042.27167945,3533188.391735906,Retail,1704483.3809925108,5.71602063988347
2074-08-11,7687.0,647421273.2458556,640313923.5708854,780215441.3439448,,,5667819.519034486,1.9788950673585963
2074-08-12,6245.0,550542189.0173209,477421868.3044701,246314042.7588336,8359689.277192004,Wholesale,4180282.6370138726,3.469273317651997
2074-08-13,2744.0,273353013.82559764,594092636.3265834,763047429.6564102,3153932.193369858,Wholesale,3721404.7760854876,2.5638045478238056
2074-08-14,3039.0,105510810.9530957,366933187.8050574,25374841.041709706,9854855.26128853,Mortgage,271718.3507895984,5.054263427789828
2099-12-31,9311.0,387262016.32273394,302749341.36793953,645090630.1113569,2816409.5407495312,Retail,7565506.846939852,1.0452766332356744
2074-08-16,4857.0,3590465766.763831,927862508.1583833,121362613.61202207,-969891.6122372583,Auto,2538093.3363296594,0.5986146275140395
2074-08-17,5950.0,509006859.9354422,883626351.0738485,422526495.8603105,,Auto,13722.886076379862,2.5449644538288725
2074-08-18,8087.0,426156819.74070156,124659213.02638265,310453635.0142805,4965403.539834667,Wholesale,9943112.924029166,1.6102404046707703
2074-08-19,,328027813.8250018,652660190.019365,780598821.379392,7789663.9417500235,Wholesale,8505250.175388858,5.280754526073125
2074-08-20,2743.0,351143581.1346845,358498809.4596199,793329016.0817395,-745075.8615721128,Mortgage,9136518.00426098,1.1047985558405602
2074-08-21,,266579438.1581028,567962139.6156569,852027619.2173262,-847987.9794086124,Auto,5285554.734939679,8.404992761236185
2074-08-22,4616.0,580328357.7809637,207989737.19815594,16684970.403762575,1972009.080781986,Auto,5224034.594225309,5.3521330291367315
2074-08-23,4894.0,850037556.7080743,723928331.5068723,849891943.8456485,983038.6763582514,Mortgage,4564185.329387773,4.596474772045696
2074-08-24,2724.0,879810023.3224505,310493014.34516996,242537027.9095357,4340251.4839835055,Wholesale,5203499.962684699,9.481489824030644
2074-08-25,7227.0,6956118617.568636,688855056.6596652,835248776.7716874,8880452.59749204,Credit Card,7686054.766581666,1.672447677345305
2074-08-26,5062.0,89729452.55453473,144065047.8022702,836502301.2391562,1558919.327620444,Auto,3464324.1004264713,8.671088626735918
2074-08-27,,215044004.10488218,134560688.18223724,223883034.25886753,,Wholesale,6707280.437069895,2.4036277718890773
2074-08-28,5281.0,730476764.5261151,348336493.625006,246727345.3435839,6959815.010106393,Wholesale,9600614.308553057,2.472290741493708
2074-08-29,9263.0,645595281.8075223,997187184.2363089,162872744.29973134,5072911.806639491,Auto,1153124.8023301044,6.718654931863395
2074-08-30,3200.0,134731855.94816118,861182618.2049539,179482124.03573626,,Credit Card,9828291.23326246,5.0226128054641235
2074-08-31,3143.0,631387011.5070983,621148750.4090114,954901269.2354966,2079781.928761701,Auto,7828451.266369678,8.47732213715079
,4181.0,407055397.37770516,309536411.5271244,385375673.2818813,7436382.817142416,Auto,9709892.07076611,5.166464140977615
2074-09-02,,956902625.5677676,164879057.64698437,40759690.66378009,248306.7965979043,Retail,4147297.798653779,6.03186989049234
2074-09-03,7520.0,855387570.0106376,744167375.066107,330014776.1362016,-558368.6294665838,Retail,6856586.884273402,4.568498661103839
2074-09-04,2096.0,,204934797.48447275,49615353.73424902,7915676.6030804515,Wholesale,9922585.701663824,6.34245502922642
2074-09-05,9915.0,90899642.28790684,412016313.8718519,981539830.5245479,-543424.5107401108,Wholesale,9897776.664332775,4.684213365679106
2074-09-06,7918.0,417639748.5390715,529665022.6394104,665395553.354668,2009922.480020145,Wholesale,865542.4350784916,0.6789110771726659
2074-09-07,9148.0,9362795.316131543,93453826.27891716,512830088.1066419,5371431.091006242,Retail,2741772.8131606686,9.498994977897121
2074-09-08,4214.0,95292526.866877,779598288.0382961,113449180.08717602,-773017.2776009964,Auto,,9.37190888356957
2074-09-09,8749.0,932663059.8755211,941336436.2453537,267106395.56548956,8888430.930595705,Retail,4632817.992077915,5.632169349766384
2074-09-10,6564.0,792639400.3463781,2507951228.8512087,770982416.5134315,9079658.951424958,Mortgage,7930487.906910404,7.659976704129757
2074-09-11,3871.0,673036271.1204687,867693859.2113615,902029406.4840144,3271056.174830827,Mortgage,7213839.941020071,7.8225380394174815
2074-09-12,5489.0,830406996.088707,485226988.11548907,820643940.0041491,,Mortgage,181233.1576922978,3.1800916073577623
2074-09-13,5607.0,250804800.58538955,136647568.9634133,668974104.3984454,-770381.6963129721,Wholesale,4128339.645620497,6.089820734568262
2074-09-14,7764.0,725841395.6042736,608202992.9694141,543267208.9109094,328935.25554713025,Mortgage,4009953.541114662,4.745668877580934
2074-09-15,6834.0,615951588.1807712,930324025.1352619,465202059.8751809,1258632.4761963976,Retail,8140802.971148376,5.062091011427113
2074-09-16,4399.0,848798768.8521796,957430709.8467809,158208718.04110622,1969661.6846327395,Mortgage,1791599.6642004088,8.2522755692865
2074-09-17,6378.0,283404743.47090137,720051133.7611576,119136760.22731677,,Mortgage,4923732.956412612,2.3008706874087954
2074-09-18,2857.0,763952081.7338234,494079917.8061145,807691573.006108,9670753.869652094,Retail,7189690.381653843,2.1292144124523613
2074-09-19,8604.0,852798752.6573989,187497065.98176023,789728590.6593472,721386.1676205737,,,9.57825283045895
2074-09-20,,,600336361.4613217,18827832.98107512,8299477.364990547,Wholesale,8125442.889676043,4.602579513035554
2074-09-21,3396.0,414371453.75150675,613776999.5581331,520613014.3377736,7441368.298350422,Retail,5278576.969235973,7.554177276566048
2074-09-22,3261.0,948703923.8505291,111976260.33681518,152404303.67206663,3185028.935452663,Mortgage,8675007.129922865,9.026327583477219
2074-09-23,2312.0,169800646.26533985,254524732.7442902,767126470.1546813,,Retail,7300999.897095925,2.3620725885496774
2074-09-24,3305.0,37236770.06921172,308027882.135755,184480314.34419385,2885249.68922937,Wholesale,1039568.2216039011,8.228900152184128
2074-09-25,6507.0,179961123.52558804,859771114.5306168,513089652.9903466,1672293.5109715266,Wholesale,283350.77049546124,3.202606602383003
2074-09-26,3741.0,683770512.2352145,583864182.2626381,673473769.6267861,463872.99321133527,Retail,5601693.6518535605,4.138551993239943
2074-09-27,4336.0,789156993.0869246,244672985.3880202,391039088.7335357,6256924.787614006,Mortgage,6815007.560348806,8.701569698079517
2074-09-28,8480.0,717110742.2363101,310741960.9346343,671576969.7253169,991226.1589893096,Auto,2544943.41760849,6.554686726343294
2074-09-29,6159.0,420446687.4017276,146751041.70630085,914168097.3342705,8538537.524117356,Auto,6075185.190213184,8.333949327793437
2074-09-30,1997.0,967605971.108816,45220420.54130872,720042424.7348295,5566841.028493338,Wholesale,5085157.272360198,6.964358131746475
2074-10-01,7353.0,444857619.1265186,510235065.2966211,323361323.1352419,6529069.292125821,Wholesale,1351330.9842530834,9.675951818282245
2074-10-02,3319.0,981323632.7834427,32810178.640010208,352770627.7010881,5788545.929477906,Wholesale,1062207.4293400566,9.762853947421695
2074-10-03,4207.0,918198340.6661036,992051530.7860845,335245244.75637585,6075139.13874261,Mortgage,4449175.912490104,5.2585686520314585
2074-10-04,9790.0,407737308.074189,772565072.8775212,480710798.91704303,,Wholesale,1745078.158184439,3.4781843202143317
,4581.0,161847630.77226585,778094021.7397027,,2558750.4095044923,Wholesale,4225607.615799612,1.2501261704599893
2074-10-06,4086.0,90747572.06840666,754761260.0751342,21314042.467420604,6829971.091432358,Auto,8389311.334994826,2.8903982211809605
,8166.0,531943477.27943385,641469520.7406586,310722774.4899486,823304.6815099239,Auto,240861.69894788697,6.212819456531171
2074-10-08,1721.0,763444752.7632161,70901358.45397522,817303984.3457098,6064448.761406098,Auto,8286795.563513308,8.4705105093005
2074-10-09,2154.0,176871647.73174307,456528933.51117295,868631571.9595748,3460981.4705646373,Retail,5501712.61692189,4.386352596459932
2074-10-10,8167.0,318892727.58913815,279681519.99398106,748313458.2855577,8299219.568023605,Wholesale,7511921.436633279,8.658233074061815
2074-10-11,1016.0,630900939.6638832,,185233500.37336978,2807658.559750171,Auto,9399782.273797259,3.77985937166652
2074-10-12,8097.0,461407403.2606067,371338504.83911985,494232673.43561804,8407578.51466964,Retail,1481780.6597379926,8.969390801838498
2074-10-13,3232.0,604263910.137591,321342480.0329807,508011981.80883706,4028574.8171113525,Retail,7688877.97414547,9.524535377198132
2074-10-14,2446.0,676691217.8510904,662544288.087014,192484327.66757125,8857431.477210088,,233365.65602982472,8.186116254982968
2074-10-15,6774.0,381314398.8931952,8443753.161663389,367225933.7914572,9990922.389336683,Retail,294781.2586312806,7.464544597113777
2074-10-16,4083.0,786180331.3973724,366906098.31010455,295150374.0597218,9784237.629773011,Mortgage,6962421.822323584,0.7761133326482736
2074-10-17,9271.0,,944503711.1871523,253801246.7796322,3837604.170146796,Mortgage,6856570.930318936,1.9305788708573466
2074-10-18,7952.0,687865675.3611238,258624311.24791086,406806368.2353316,9626447.029334601,Wholesale,3108969.278569699,9.446969777772177
2074-10-19,8841.0,150334039.09894037,621705303.9032122,318852544.1411322,8341052.700173903,Retail,4983637.704204212,6.157372033536286
2074-10-20,6391.0,474761361.4128363,560860669.3500336,928567295.2847897,-862808.8630196502,Wholesale,3714634.693485521,9.885507266705234
2074-10-21,9964.0,577595744.4248854,489785979.12182206,630205896.2166713,2586091.690159253,Wholesale,266647.5848582116,6.428076884408175
2074-10-22,,227159831.9291307,123062887.41298825,,-14139.078879813082,Wholesale,9732892.246507285,8.947529394069948
2074-10-23,1482.0,758808522.1717427,836002231.0975399,418408991.95831007,473874.2273166366,Wholesale,3048485.187560357,1.828553428308724
2074-10-24,6681.0,121959612.91611435,567707013.3413227,455324820.26594794,9019937.37118517,Auto,1723986.9528375468,0.639145097598284
2074-10-25,8437.0,150707637.33862755,539083468.9094136,451192334.44166946,2314285.2506960896,Auto,8801661.131406887,8.800654883507265
2074-10-26,6203.0,413905976.2789809,16137550109.756107,18502954.89234879,5389151.812106976,Wholesale,1360313.7398915577,0.6499954125448867
2074-10-27,4361.0,136209456.27647677,83717566.05782135,958002677.0416273,4046378.641938301,Wholesale,9264075.856407637,7.963342793759678
2074-10-28,6947.0,12632307.953105874,492053228.926035,716351399.6054692,,Wholesale,4778788.956797221,3.605815081859198
2074-10-29,4534.0,411990527.68688786,706307818.4454913,547761457.8030677,1583440.2068506614,Wholesale,4617924.2881844435,8.294739846391632
2074-10-30,2872.0,648903587.7410465,797355603.2707881,237270523.30666116,3858257.1274939207,Retail,8695573.133697664,5.871976293046695
,8258.0,495643161.2089281,1872378.419203279,5325819.520673387,-60967.60087767511,Mortgage,2994095.595776679,1.622712318167727
2074-11-01,6982.0,53127517.88067643,682511039.5997069,279070841.08306015,5925936.597443416,Wholesale,2264567.157055887,6.147047925586973
2074-11-02,4505.0,233232871.7184465,955750116.2737372,782470345.1611755,8747189.708930114,Retail,2788133.2634043936,8.947618069673052
