CustomerID,ObligorName,Country,IndustryCode,LoanAmount,InterestRate,LoanMaturityDate,RiskRating,NetSales,NetIncome,TotalAssets,TotalLiabilities
CUST004364,Company_4364,DE,5411,30971528,3.28,2036-12-12,AAA,61991810,-733441,158854614,77278687
CUST004365,Company_4365,UK,5312,7519381,3.31,2036-12-13,AA,68845936,5921193,374414488,284514984
CUST004366,Company_4366,FR,551111,22092132,3.13,2036-12-14,AA,46064887,6832903,418062250,240691599
CUST004367,Company_4367,UK,2361,26278650,4.89,2036-12-15,CCC,52424220,-1595463,387368708,223000141
CUST004368,Company_4368,US,2361,5405855,5.85,2036-12-16,BBB,95279296,1381309,435758503,238709028
CUST004369,Company_4369,DE,5312,37173345,3.31,2036-12-17,AAA,79312782,-3689579,442098993,158552134
CUST004370,Company_4370,CA,5312,20368183,1.91,2036-12-18,CCC,54714794,3277690,264065562,169600057
CUST004371,Company_4371,US,52,14274203,5.87,2036-12-19,BB,83286976,12169256,31796159,192568184
CUST004372,Company_4372,US,2361,21385188,1.86,2036-12-20,AA,45415107,4758386,357006109,37509609
CUST004373,Company_4373,US,5312,43696880,8.23,2036-12-21,AAA,82526351,3031429,339133100,275457913
CUST004374,Company_4374,FR,551111,46889438,9.95,2036-12-22,BB,41872702,11735096,46959331,14432165
CUST004375,Company_4375,UK,5411,4846700,5.44,2036-12-23,CCC,82307728,10686633,284699930,23581191
CUST004376,Company_4376,CA,551111,37319693,9.66,2036-12-24,A,16039826,16860739,133636058,118340293
CUST004377,Company_4377,UK,551111,6543136,8.29,2036-12-25,A,54124095,2956813,129729826,103709335
CUST004378,Company_4378,DE,52,5356173,4.53,2036-12-26,BBB,81593211,56068,161133503,197354305
CUST004379,Company_4379,CA,551111,1125154,7.89,2036-12-27,AA,51907517,5499690,170628991,69184524
CUST004380,Company_4380,UK,2361,44252992,8.06,2036-12-28,AAA,44097492,16456843,361987507,172788473
CUST004381,Company_4381,UK,551111,18525190,9.77,2036-12-29,BBB,79468637,1596497,415705953,108792587
CUST004382,Company_4382,US,5411,31334110,9.53,2036-12-30,AAA,76981671,8500216,400399592,97611572
CUST004383,Company_4383,FR,2361,15684454,6.05,2036-12-31,B,7941689,4854911,208093611,264427673
CUST004384,Company_4384,CA,2361,30991169,9.82,2037-01-01,AA,83881482,2306378,467100694,284853594
CUST004385,Company_4385,UK,5411,43904712,1.8,2037-01-02,AAA,20504365,6200412,77875768,149898084
CUST004386,Company_4386,UK,2361,2757290,6.16,2037-01-03,CCC,25406102,8571046,314811724,151357954
CUST004387,Company_4387,US,2361,31413833,9.0,2037-01-04,BB,67568688,10386849,345942542,176716270
CUST004388,Company_4388,DE,2361,24201522,9.44,2037-01-05,AA,93583048,-1690876,317405164,49860185
CUST004389,Company_4389,FR,5411,20959004,4.01,2037-01-06,AAA,51405002,3154041,340286262,229186613
CUST004390,Company_4390,CA,5312,13334016,1.8,2037-01-07,B,6217394,5169764,69865993,167625646
CUST004391,Company_4391,CA,2361,44114029,6.73,2037-01-08,A,77705873,17662653,329727720,136046693
CUST004392,Company_4392,DE,551111,31010381,9.53,2037-01-09,BBB,35678791,9234104,25237705,196734021
CUST004393,Company_4393,CA,5312,2213436,4.16,2037-01-10,A,22147567,14832732,86755714,244848317
CUST004394,Company_4394,UK,5411,38153840,3.04,2037-01-11,BB,96223175,-2277645,365741570,29002012
CUST004395,Company_4395,CA,5411,6219435,5.31,2037-01-12,A,90621169,14652790,275535006,246943957
CUST004396,Company_4396,DE,551111,13696621,9.8,2037-01-13,B,73944276,7849221,62465892,251998561
CUST004397,Company_4397,CA,5411,29224265,7.83,2037-01-14,B,36339214,10986075,186743970,112796758
CUST004398,Company_4398,US,5411,30122984,3.19,2037-01-15,BB,66232400,8991418,201816391,127454832
CUST004399,Company_4399,DE,52,37384001,8.56,2037-01-16,A,47716296,-3285275,335466924,166184051
CUST004400,Company_4400,UK,2361,10881142,4.25,2037-01-17,B,22168773,16682717,462204686,230037184
CUST004401,Company_4401,UK,5312,18068272,1.98,2037-01-18,BB,92680422,17672932,90648409,166466125
CUST004402,Company_4402,DE,5312,2057836,3.38,2037-01-19,BBB,32398423,2434297,406982291,236038001
CUST004403,Company_4403,CA,52,48243451,3.45,2037-01-20,A,23561203,6248143,270643609,198260729
CUST004404,Company_4404,CA,2361,27943237,4.25,2037-01-21,B,9196962,16169185,181786499,104953421
CUST004405,Company_4405,US,551111,29687156,9.22,2037-01-22,A,9352247,12732016,210887111,289352489
CUST004406,Company_4406,US,551111,4006824,6.61,2037-01-23,B,32468621,2712961,203685243,144836231
CUST004407,Company_4407,DE,2361,38860335,4.82,2037-01-24,BB,88948168,-4631388,73818866,248154395
CUST004408,Company_4408,FR,551111,28132586,5.93,2037-01-25,AA,97456341,5963005,492703254,172032675
CUST004409,Company_4409,US,551111,16973385,3.68,2037-01-26,BBB,77680111,489989,232326437,16449892
CUST004410,Company_4410,FR,5411,3034691,6.96,2037-01-27,BBB,50351913,-482872,103892564,105054836
CUST004411,Company_4411,CA,2361,30979250,8.0,2037-01-28,AAA,43086689,-94611,88920056,94557359
CUST004412,Company_4412,DE,52,49420836,6.84,2037-01-29,AAA,95119540,5462451,194024498,189353759
CUST004413,Company_4413,DE,2361,21994098,1.93,2037-01-30,AAA,8369683,19604134,51830383,109188594
CUST004414,Company_4414,US,5411,25021124,4.63,2037-01-31,A,51891490,19716940,218811777,54161560
CUST004415,Company_4415,DE,2361,42802684,8.36,2037-02-01,AAA,41999447,4517512,270707645,205309818
CUST004416,Company_4416,UK,5312,15165052,2.98,2037-02-02,AAA,72359904,6012707,119959392,178799072
CUST004417,Company_4417,US,5312,9183849,7.28,2037-02-03,CCC,93261856,-1159060,299802998,160506428
CUST004418,Company_4418,US,52,38122315,2.21,2037-02-04,BB,59424368,4146825,437019066,63915165
CUST004419,Company_4419,US,5312,8064988,6.02,2037-02-05,AAA,8237132,14523665,170897892,146405009
CUST004420,Company_4420,FR,5312,26518475,3.97,2037-02-06,AA,23171559,-9337,100214058,130669212
CUST004421,Company_4421,CA,52,42599665,5.26,2037-02-07,B,27157254,3356431,119607168,211429526
CUST004422,Company_4422,US,551111,35778249,1.98,2037-02-08,BBB,59598191,-1670944,124892907,126188773
CUST004423,Company_4423,UK,52,44657716,7.68,2037-02-09,B,75946865,17462563,488081831,112336009
CUST004424,Company_4424,CA,551111,42650603,4.27,2037-02-10,BB,62126794,11755912,338195488,270758560
CUST004425,Company_4425,DE,2361,31350098,1.92,2037-02-11,A,5752508,2753478,344421952,24502040
CUST004426,Company_4426,UK,551111,29751637,5.29,2037-02-12,BBB,55743010,-1809847,353953396,143870028
CUST004427,Company_4427,FR,52,42804197,1.57,2037-02-13,BBB,61274515,9299357,140369618,57281932
CUST004428,Company_4428,FR,2361,5746310,8.59,2037-02-14,B,88828834,4959792,487885248,30621009
CUST004429,Company_4429,FR,52,24934136,7.77,2037-02-15,B,52678872,13496900,196871025,189566908
CUST004430,Company_4430,CA,5312,29904289,2.62,2037-02-16,AAA,38611955,12748608,198789402,58676664
CUST004431,Company_4431,US,2361,31468329,3.13,2037-02-17,B,38878329,6974223,404801288,227014705
CUST004432,Company_4432,DE,5411,41556018,7.04,2037-02-18,B,6714983,-1313240,261071371,264799007
CUST004433,Company_4433,FR,2361,11539283,7.83,2037-02-19,AA,9300743,3248412,393160085,219117209
CUST004434,Company_4434,DE,5411,6653950,9.68,2037-02-20,AAA,94393792,18423404,217763135,123776933
CUST004435,Company_4435,CA,2361,23744325,3.0,2037-02-21,A,26098312,8169741,127516545,96109055
CUST004436,Company_4436,UK,5411,13960100,9.87,2037-02-22,A,10979605,19333113,200777695,262140471
CUST004437,Company_4437,CA,2361,7096733,6.38,2037-02-23,CCC,66122603,16891407,325531590,205425092
CUST004438,Company_4438,UK,5312,9682257,2.5,2037-02-24,AA,17829446,16392631,108476819,9050822
CUST004439,Company_4439,FR,5312,10614973,9.96,2037-02-25,A,52747997,3085632,318288848,101018152
CUST004440,Company_4440,US,5411,44734690,7.61,2037-02-26,AAA,87109915,4317863,365603836,154027929
CUST004441,Company_4441,US,52,42772863,4.91,2037-02-27,AAA,44698680,16112801,309620079,67435306
CUST004442,Company_4442,CA,5411,6545143,9.8,2037-02-28,BB,46839843,4141643,357379112,271753767
CUST004443,Company_4443,DE,5411,5775814,2.35,2037-03-01,B,89516057,-832475,288724323,21345060
CUST004444,Company_4444,US,2361,40214826,9.74,2037-03-02,BB,20316598,4624452,421875648,292157332
CUST004445,Company_4445,FR,2361,9213206,7.07,2037-03-03,AAA,80529778,1523772,359417650,117538733
CUST004446,Company_4446,CA,5312,35103484,7.08,2037-03-04,CCC,60077665,17185713,429564429,173230220
CUST004447,Company_4447,DE,2361,45469984,5.98,2037-03-05,BB,73235706,15030361,329983956,249455761
CUST004448,Company_4448,UK,2361,45266748,6.7,2037-03-06,CCC,62483480,7307606,121427317,100132359
CUST004449,Company_4449,US,5312,26151252,8.36,2037-03-07,BB,5200055,-3177140,68611827,160588889
CUST004450,Company_4450,US,551111,4382473,7.78,2037-03-08,AA,75795311,13005071,417904676,16642865
CUST004451,Company_4451,FR,5411,8787544,6.73,2037-03-09,CCC,93819835,-557229,216835311,40275099
CUST004452,Company_4452,CA,5312,14129827,7.48,2037-03-10,BB,48151199,15647410,26543130,85303255
CUST004453,Company_4453,DE,5312,33516834,9.5,2037-03-11,A,95212413,5206285,401082067,87875652
CUST004454,Company_4454,CA,5411,20150179,5.74,2037-03-12,B,26285098,4746986,111873744,230066477
CUST004455,Company_4455,DE,551111,48269464,2.76,2037-03-13,B,99855171,17741999,141944125,91953824
CUST004456,Company_4456,UK,551111,4896642,9.36,2037-03-14,BBB,20207166,7306617,293303176,247572445
CUST004457,Company_4457,FR,551111,48834739,2.16,2037-03-15,CCC,87861907,-3482249,365651923,236910738
CUST004458,Company_4458,DE,5411,23923077,9.28,2037-03-16,BB,74628538,10233966,30103307,175978548
CUST004459,Company_4459,FR,551111,13183662,5.34,2037-03-17,BB,81932605,4933166,104715735,64410742
CUST004460,Company_4460,CA,5312,2343702,7.28,2037-03-18,B,85694933,-845231,157482042,21597638
CUST004461,Company_4461,US,2361,10113049,5.71,2037-03-19,BB,17754936,11175746,373441806,27241070
CUST004462,Company_4462,UK,5411,41677956,4.12,2037-03-20,BB,69902563,4288994,372803675,71008187
CUST004463,Company_4463,FR,551111,33379938,6.98,2037-03-21,A,69165684,16932221,389827666,202843266
CUST004464,Company_4464,UK,52,16573856,2.8,2037-03-22,B,74304918,-1062336,325590126,62131069
CUST004465,Company_4465,DE,5411,17326013,4.05,2037-03-23,CCC,9963412,-4452,84547024,223122517
CUST004466,Company_4466,CA,551111,17202289,8.02,2037-03-24,AAA,71785416,8705682,286289609,22518326
CUST004467,Company_4467,FR,5411,26033383,9.48,2037-03-25,CCC,33525231,14305777,114330388,208501766
CUST004468,Company_4468,US,5312,34272642,5.41,2037-03-26,BB,18093205,11526280,263343736,287173160
CUST004469,Company_4469,US,5411,2287846,4.91,2037-03-27,BBB,21288272,4558484,45838147,206150564
CUST004470,Company_4470,FR,52,44548354,8.89,2037-03-28,BB,25237056,-2439582,186602666,12557617
CUST004471,Company_4471,US,2361,48480720,9.78,2037-03-29,AAA,96322813,10454008,225162091,262868553
CUST004472,Company_4472,FR,5312,44792924,3.18,2037-03-30,AAA,57321307,11742698,448378097,277966775
CUST004473,Company_4473,DE,52,1505147,8.47,2037-03-31,BB,64136705,17226025,247221740,273558154
CUST004474,Company_4474,UK,2361,47237232,4.43,2037-04-01,B,81712188,19646307,178833547,123051086
CUST004475,Company_4475,FR,52,3938649,1.68,2037-04-02,A,29866238,14742665,322849316,68443399
CUST004476,Company_4476,DE,551111,11415695,9.93,2037-04-03,B,17826252,17817099,114608829,42773003
CUST004477,Company_4477,US,551111,20515561,2.57,2037-04-04,BBB,34799807,18108239,251961673,256613392
CUST004478,Company_4478,US,5312,16102518,2.46,2037-04-05,A,31715491,-2041990,112168831,154170559
CUST004479,Company_4479,CA,52,9581712,2.77,2037-04-06,A,24781864,12819274,424399567,81850253
CUST004480,Company_4480,CA,2361,14834261,6.32,2037-04-07,CCC,20615003,220165,153857002,268919991
CUST004481,Company_4481,US,52,31970757,3.92,2037-04-08,BBB,94256574,18653766,422240997,49902672
CUST004482,Company_4482,CA,2361,26153184,8.47,2037-04-09,B,42519094,-3820980,347375154,298591935
CUST004483,Company_4483,DE,5312,38835941,3.71,2037-04-10,A,57936148,10299417,86321853,285714016
CUST004484,Company_4484,UK,52,22695356,9.43,2037-04-11,CCC,81734965,2286115,71159490,137874025
CUST004485,Company_4485,FR,2361,4919002,2.65,2037-04-12,BBB,75543108,19974124,124607316,39125320
CUST004486,Company_4486,US,551111,46130022,1.58,2037-04-13,CCC,9218854,10462255,315350593,257735196
CUST004487,Company_4487,FR,5312,6546063,6.72,2037-04-14,B,29263523,-2949798,144254181,266169667
CUST004488,Company_4488,CA,551111,17379285,8.7,2037-04-15,A,70549622,2414853,141197563,41704636
CUST004489,Company_4489,US,52,26833330,2.95,2037-04-16,B,32610200,1794631,115287890,186689416
CUST004490,Company_4490,FR,2361,40406297,6.68,2037-04-17,BBB,71850968,5643466,185927212,210847205
CUST004491,Company_4491,CA,5312,19783725,5.83,2037-04-18,A,62246637,2056161,422653707,239217604
CUST004492,Company_4492,DE,52,16013176,3.03,2037-04-19,AA,5282950,6603198,334386720,42186336
CUST004493,Company_4493,UK,52,4634732,5.17,2037-04-20,CCC,59327880,8458338,405922078,67947979
CUST004494,Company_4494,UK,551111,27600742,9.27,2037-04-21,CCC,71037766,-1771124,124161118,288459680
CUST004495,Company_4495,FR,2361,17607554,7.61,2037-04-22,AA,15510982,5520897,431374437,130472923
CUST004496,Company_4496,CA,52,45742739,8.73,2037-04-23,CCC,22072175,3195358,494389473,194193617
CUST004497,Company_4497,DE,551111,32033949,9.92,2037-04-24,AAA,67838519,-811476,418880208,281193039
CUST004498,Company_4498,UK,551111,45011846,3.04,2037-04-25,A,62971487,1269391,328181244,289861206
CUST004499,Company_4499,DE,52,28173454,8.48,2037-04-26,CCC,18917773,13705126,452269620,293452949
CUST004500,Company_4500,DE,551111,18740709,5.8,2037-04-27,BB,70133615,-1236734,439897189,142856291
CUST004501,Company_4501,CA,551111,31981078,8.87,2037-04-28,AAA,39979353,13898793,358295410,18193709
CUST004502,Company_4502,US,2361,45081503,9.15,2037-04-29,AAA,21029079,9711210,301476362,185564738
CUST004503,Company_4503,DE,5312,5849718,5.67,2037-04-30,BBB,8376704,15487584,45325099,57849201
CUST004504,Company_4504,US,52,49634405,3.72,2037-05-01,AA,51995875,2307377,421247615,255012709
CUST004505,Company_4505,US,551111,10686691,6.43,2037-05-02,BB,21124786,-4314227,423183817,166941589
CUST004506,Company_4506,UK,5312,21902326,9.72,2037-05-03,BBB,79461640,8633138,210611574,90507155
CUST004507,Company_4507,CA,5312,46422042,9.61,2037-05-04,A,21969389,11455492,396404637,11955990
CUST004508,Company_4508,CA,5312,41140854,2.31,2037-05-05,BBB,6748290,9059546,258458674,222545608
CUST004509,Company_4509,DE,5411,4201517,9.14,2037-05-06,A,19293997,17700680,448636849,16216875
CUST004510,Company_4510,US,52,27859394,7.75,2037-05-07,A,32377995,11831839,343833123,167238183
CUST004511,Company_4511,UK,551111,37939278,6.69,2037-05-08,A,70746098,19838999,154251973,113291269
CUST004512,Company_4512,DE,52,44977211,9.18,2037-05-09,CCC,18250618,19747941,75162502,18607379
CUST004513,Company_4513,FR,5411,4239761,2.85,2037-05-10,BB,89437162,14167728,80230306,178589481
CUST004514,Company_4514,DE,5312,17770845,9.63,2037-05-11,BB,50616207,3547438,397831923,16941018
CUST004515,Company_4515,US,551111,42641596,3.46,2037-05-12,CCC,98835411,11201992,264144526,66465512
CUST004516,Company_4516,DE,551111,23234049,3.42,2037-05-13,AAA,77053497,5175722,153040094,33315955
CUST004517,Company_4517,US,5411,36523766,3.08,2037-05-14,BBB,12573959,18639956,453738136,33831858
CUST004518,Company_4518,FR,551111,34500625,2.64,2037-05-15,A,23734814,99079,93122634,192257749
CUST004519,Company_4519,US,5411,29927580,4.34,2037-05-16,AA,97690507,17153779,125337093,110305114
CUST004520,Company_4520,UK,2361,4436151,7.48,2037-05-17,BB,75126004,558632,153295665,118838187
CUST004521,Company_4521,FR,551111,42993419,1.55,2037-05-18,BB,17187442,9724389,229642961,107803796
CUST004522,Company_4522,DE,551111,27087115,8.11,2037-05-19,BB,5408563,17388475,415341616,53939610
CUST004523,Company_4523,CA,551111,19294438,7.06,2037-05-20,AA,88661506,17085654,132389005,216770762
CUST004524,Company_4524,DE,5411,27950972,9.81,2037-05-21,A,52071742,7878055,149006004,294956595
CUST004525,Company_4525,FR,551111,6113072,7.85,2037-05-22,BB,47862180,18562180,218931428,212103143
CUST004526,Company_4526,US,52,48217707,8.36,2037-05-23,B,7602154,10270543,200003201,33152634
CUST004527,Company_4527,DE,551111,25527024,4.42,2037-05-24,B,38579798,6371547,23295092,213402037
CUST004528,Company_4528,UK,2361,48268258,3.02,2037-05-25,CCC,99306936,18993165,232975958,26439173
CUST004529,Company_4529,US,5312,40100308,2.19,2037-05-26,BB,57705305,-311128,88122258,210795212
CUST004530,Company_4530,FR,52,28457343,9.71,2037-05-27,AA,68096498,-4948227,29061440,63487391
CUST004531,Company_4531,US,551111,14373042,9.23,2037-05-28,BB,46059269,18207560,105589089,102132407
CUST004532,Company_4532,FR,5312,16770691,7.42,2037-05-29,AAA,62540567,-794294,293889513,243223765
CUST004533,Company_4533,CA,551111,48881091,6.81,2037-05-30,AA,66380518,2016034,75080649,297522103
CUST004534,Company_4534,FR,551111,19005723,2.19,2037-05-31,A,38579327,18870545,385113963,243372171
CUST004535,Company_4535,DE,5411,2792061,4.95,2037-06-01,AAA,12737829,12344662,147907931,242376534
CUST004536,Company_4536,FR,5411,26933669,5.45,2037-06-02,AA,19560732,15458578,100984779,18502692
CUST004537,Company_4537,UK,5411,21355621,3.62,2037-06-03,BBB,43782718,-2419801,276919158,239334058
CUST004538,Company_4538,UK,551111,3559250,4.7,2037-06-04,AA,85366560,-4288610,99641392,46521512
CUST004539,Company_4539,US,2361,26383953,3.09,2037-06-05,B,6071463,1242580,213451998,297174738
CUST004540,Company_4540,US,5411,3585341,7.13,2037-06-06,CCC,38371529,5917993,382303058,13288035
CUST004541,Company_4541,DE,5312,38940994,3.66,2037-06-07,AA,83477779,-3777840,418233937,96417184
CUST004542,Company_4542,CA,52,20322276,3.85,2037-06-08,A,22905086,-1472309,429252444,264493549
CUST004543,Company_4543,US,52,4134041,8.98,2037-06-09,BB,68129346,-3238560,375285590,233493355
CUST004544,Company_4544,DE,5312,30604849,9.61,2037-06-10,AA,20801057,-1470232,62706391,258887106
CUST004545,Company_4545,UK,551111,24646165,4.3,2037-06-11,CCC,18421742,10583823,188458977,140377955
CUST004546,Company_4546,CA,5411,42259519,3.68,2037-06-12,AA,7524407,4522960,20014035,155239781
CUST004547,Company_4547,FR,2361,7644091,9.38,2037-06-13,BB,90469007,-267898,301661862,118497408
CUST004548,Company_4548,FR,52,19018575,9.63,2037-06-14,AAA,78484771,-3335275,353777512,156879585
CUST004549,Company_4549,US,5411,7353989,7.09,2037-06-15,B,16916414,3452247,496334109,43602228
CUST004550,Company_4550,US,5312,15716614,2.77,2037-06-16,AA,79565572,-3047622,210203300,54477661
CUST004551,Company_4551,UK,2361,18200499,8.37,2037-06-17,BBB,15618991,10647390,20793643,222876415
CUST004552,Company_4552,CA,5411,2350796,4.84,2037-06-18,CCC,87904355,4541455,406758919,35836251
CUST004553,Company_4553,UK,551111,39026202,3.81,2037-06-19,BBB,22735839,8444888,254151191,292337468
CUST004554,Company_4554,UK,52,9206991,7.43,2037-06-20,BB,79893847,-3987489,390073016,100571714
CUST004555,Company_4555,UK,5411,11955420,5.62,2037-06-21,BB,25231016,19191972,436457189,241934921
CUST004556,Company_4556,US,551111,21351693,6.67,2037-06-22,BB,17525760,5267062,108432304,143971491
CUST004557,Company_4557,CA,551111,46171213,1.68,2037-06-23,CCC,74085872,4160560,169540135,247386653
CUST004558,Company_4558,UK,5411,33082578,9.79,2037-06-24,AAA,60357771,15214715,429821782,262457403
CUST004559,Company_4559,CA,52,11810758,3.79,2037-06-25,B,15633408,10274578,263468992,238426031
CUST004560,Company_4560,CA,2361,18820220,7.52,2037-06-26,B,57685230,5106280,349047477,199125374
CUST004561,Company_4561,CA,551111,47389649,2.53,2037-06-27,A,16596907,1362429,102413322,228413714
